;Date;Review;Rating
2132;12/12/2020;"Des escrocs purs et simples.
Ils m'ont résilié une ligne mobile sans mon autorisation écrite suite à une plainte de ma part après la disparition de l'offre SFR presse incluse dans mon abonnement.
Ensuite, ils augmentent de leur propre chef mon abonnement fibre avec un ""booster de débit"" que je n'ai jamais sollicité ni accepté.
Cette entreprise est une arnaque de A à Z.
Pas étonnant quand on sait qui est le patron...";1
2133;12/12/2020;"Augmenter de 3 euros un forfait mobile de 5 euros soit 60% d augmentation?!!
Forfait à vie disent ils
Bande de menteurs et malhonnetes";1
2134;12/12/2020;Ma mère de 73 ans ......panique 🥴elle voit son forfait augmenter alors que la promesse d'un forfait fixe l avait séduit . Dommage Comme toute personne âgées qui se respecte, elle en fait tout un foin . Et va raconter à qui veut l'entendre que red SFR l à trompé....en terme de communication vous n avez rien compris chez red ....les anciens sont redoutables.je vais par soutien à ma mère aller ailleurs ainsi que pour la.fibre SFR ne faites pas de promesse inutiles . La réputation de fait tout doucement mais sûrement......;1
2135;12/12/2020;"Augmentation excessive (60%) sans possibilité de refuser.
Le mail nous informant de l'augmentation nous prend pour des arriérés, en essayant de faire croire que l'on fait une bonne affaire en nous offrant 20Go de plus alors que l'on ne consomme que 10% de ce qu'on avait déjà.
Alors maintenant ce sera RED bye bye SFR A VIE.
Avec de telles méthodes de voyous, il faut fuir cet opérateur.";1
2136;12/12/2020;"Je fais parti des victimes de l’augmentation de tarif par option inutile pour l’utilisateur de cette ligne à 3€(+30%) sans possibilité de retour arrière
Je me sens comme floué par cette entreprise et visiblement les pratiques commerciales ont virés à 180 degrés !
Leur communication prônant la clarté est BRISÉE
J’ai 4 lignes red by SFR et je vais changer d’opérateur bien sûr, j’ai signalé cet abus sur le site officiel gouvernemental dgccrf... et SURTOUT
SI VOUS COMPAREZ ET CHERCHEZ UN FORFAIT MOBILE JE DÉCONSEILLE FORTEMENT CET OPÉRATEUR MAINTENANT";1
2137;11/12/2020;"On vous promet une offre à vie et hop d un couo de baguette magique on vous augmente de 30%, d un coup sans possibilité de refuser.
Des voleurs et des menteurs.
Impossibilité de les joindre sauf par messenger.
Attention arnaque";1
2138;11/12/2020;"C est une honte et une publicité mensongère.
Une augmentation de 3 euros sur un forfait à 5 euros!
Et pour plus de data dont je n ai pas besoin.
Une société prend des engagements et doit les tenir maintenant il ne sont plus crédible.
Et le service client qui vous dit c est comme ca et pas négociable ! Vous êtes libre de partir .!";1
2139;11/12/2020;"J’étais satisfait de Redbysfr, jusqu’à ce jour ou de nul part je constate une augmentation de +3 euros (15€ > 18€). Résiliation instantanée. Une promesse ""à vie"" pour finalement voir une augmentation soudaine du forfait. 3 euros + 3 euros + 3 euros... On en finira jamais ! Je préfère prendre les devants et éviter une deuxième augmentation puis une troisième.... pour x ou y raison.";1
2140;11/12/2020;Ce sont des voleurs car ils se permettent de changer votre forfait sans votre consentement. J’ai souscrit à un forfait à 10€ pour 10go car je n’ai pas besoin de plus et ils ont changé mon forfait sans mon accord à 13€ pour 30go alors que je n’en ai aucune utilité. À fuir RedBySfr;1
2141;11/12/2020;"Après avoir souscrit à un forfait à vie au tarif de 10€, on reçoit un mail pour nous informer que celui ci ne sera finalement pas garanti à vie et soumis à des changements de tarifs. Je commence alors une discussion sur le chat de red, pour faire comprendre que je refuse cette migration, puisque mon contrat est censé être garanti à vie. J'ai des captures d'écran d'échanges avec les conseillers qui, après avoir insisté plusieurs fois, m'ont finalement lâché que mon contrat était bien garanti à vie,et que rien ne changera. 

Aujourd'hui, je viens de partir chez la poste mobile, car sans mon consentement, mon forfait soi disant garanti à vie à 10€ vient de prendre 3€ d'augmentation !! 

A force de prendre les gens pour des c..., on perd des clients...";1
2142;10/12/2020;"Panne aléatoire depuis plusieurs mois en appel et réception sur fixe. Défectuosité du boîtier fibre dont l’interrupteur a du mal à se cranter. Et en attendant d'arriver à le cranter (3 heures d'attente la dernière fois), plus de fibre, plus de wifi, plus de fixe, plus de TV.
Télévision qui perd son image, il faut relancer le décodeur. ( ""C'est parait-il normal, ils sont faits comme ça "").6 jours d'affilée que je demande à être contacter par un conseiller, sans aucune réponse...Sans parler de l'augmentation de Giga dont je n'ai pas besoin....et qui me coûtera 3€ en plus.
Il suffit de regarder sur les forums le nombre de questions sur la méthode pour joindre le SAV. Avec un SAV inexistant, ça me parait normal....Cela aurait été sympa d'avoir un vrai technicien au bout du fil.
Je vais donc rejoindre le groupe des partants et ce ne sera pas chez SFR, car même si c'est le même groupe, la seule aide reçue d'eux c'est : ""Si vous souscrivez chez nous, ce sera mieux"". Au point de me faire une proposition à 6€ de moins par mois que chez RED !
Je n'ai mentionné que les points les plus importants pour que vous sachiez ce qui risque de vous arriver.
Faites le bon choix.
J'autorise l'envoi de cet avis à RED. Peut-être qu'un jour cela servira ....";1
2143;10/12/2020;"Red by SFR = VOLEUR, MENTEUR.
Ces Jean-Fouttre sont capables d'augmenter la facturation de leur forfait de manière unilatérale du jour au lendemain.

@Eunuques du service marketing Red by SFR :
Allez-y, proposez un forfait 100Go pour 1 euro à vie, et passer le prix à 40€ le mois suivant, là au moins vous retrouveriez mon respect !
Belle bande de voleurs";1
2144;10/12/2020;"publicité mensongère ! ""à vie"" = augmentation tarifaire par option imposée.

si le forfait ne double pas au bout d'un an, il prend 60% au bout de deux, et probablement plus sur le long terme!

une pétition regroupe déjà 15000 signatures";1
2145;10/12/2020;Augmentation du forfait Red Sfr sans prévenir et ils nous disent ne rien pouvoir faire que ça restera comme ça. Bravo;1
2146;09/12/2020;"Augmentation décidée unilatéralement de mon forfait de 60% pour un passage (inutile) de 50 à 60Go de data.
Pratique commerciale à la limite de la légalité, client fidèle méprisé.
SFR brade ses forfaits pour récupérer des clients à la concurrence mais n'assume pas par la suite en augmentant des forfaits vendus comme ""tarif à vie"".
Allez voir ailleurs si vous souhaitez changer d'opérateur.";1
2147;09/12/2020;"Red se permet sans demander votre accord d'augmenter le prix de forfait . Je trouve inadmissible. Ils se fichent des clients et leur avis. Il faut les féliciter !!!!
On change l'opérateur et nos avons choisi Bouygues Telecom car ils sont plus sérieux.";1
2148;09/12/2020;"Impossible de chatter avec un conseiller.
La première réponse intervient plusieurs heures après votre premier message, parfois plus de 24h. Etant donné que l'application n'envoie pas de notification, les équipes de SFR ont délibérément organisé le chat ainsi. Il doit y avoir quelques ""conseillers"", que SFR a mis en sous-effectif pour encore augmenter ses marges au détriment du client.
Bravo SFR !";1
2149;09/12/2020;"Je souscrit Lundi dernier un abonnement à 5€/mois (50Mo appels et SMS illimités) et reçois ce samedi, en même temps qu'un message m'annonçant l'activation de ma ligne, un mail m'informant que ""je vais pouvoir profiter de 60Go/mois de data pour 3€/mois en sus"".
J'avais sélectionné RED by SFR car c'était l'offre la moins chère sans data. Je suis scandalisé par ce type de pratique qui relève, selon moi, d'une forme d'escroquerie : on vous propose un produit qui dans les faits n'existe pas et on vous contraint à payer 60% plus cher pour pouvoir l'utiliser : on est très loin du slogan de RED qui claironne que les prix ne changent pas au bout d'un an => c'est immédiatement qu'ils les augmentent sans vous laisser le choix.
J'ai résilié dans la foulée cet abonnement et envisage sérieusement de saisir la DGCCRF pour ce type de pratique non sincère. J'ai demandé à ne pas payer les 10€ de la carte SIM mais j'ai des doutes sur ce point...";1
2150;09/12/2020;"je ne conseille pas RED par SFR
il y a 10 ans j'vais déjà eu des problemes avec SFR pour abus et la ca recommence avec sa fillial red.
j'ai pris il y a 2 ans un forfait qu'il proposer a VIE( pour 5 euros 30 GO)et la il m'augmente de 3 euros pour 10 GO de plus . et je ne peux pas refuser sinon il faut résilié et on a aucun recours . c'est des voleurs et c'est vraiment une honte que la loi ne soit pas avec les consommateurs .";1
2151;09/12/2020;"des voleurs a éviter mieux vous allez chez free ou sosh
Une bande d’incompétents qui vous retire vos messages vocaux sans prévenir dépôt de plainte contre cette bande d’escroc
Et SFR idem c’est pas mieux de vrai chèvre
Incompétent à tout les niveaux juste là pour voler les clients";1
2152;09/12/2020;"Fuyez !!! Ils promettent des forfaits ""à vie"" pour les augmenter quelques mois plus tard (de plus de 60%!), Et ce sans vous donner le droit de refuser !";1
2153;09/12/2020;"J'ai reçu un mail de ""red sfr"" m'informant d'une augmentation de 3 € et 20 GO supplémentaire que je ne peux refuser. J'ai utiliser que 51 MO le mois dernier, je ne vois pas l'intérêt d'augmenter mon forfait. Je change donc de forfait pour la poste mobile qui sera de 30 GO avec SMS et appels illimités et pour 9,99 € par mois. Red SFR est à fuir absolument, n'hésitez pas, changez d'opérateur.";1
2154;08/12/2020;J'ai pris un abonnement en tant qu'étudiante parce que c'était le moins cher. Je me suis complètement fait avoir, la box ne marchait pas et impossible de rentrer en contact avec le service client. Si on va sur Facebook, ils nous disent d'aller sur l'application, ensuite sur le site, et tout ça pour vous renvoyer sur une FAQ inexistante. Après avoir réussi à avoir des conseillers, jamais ils ne m'ont donné suite, on me raccrochait au nez, et mon histoire était classé sans suite. Après coup, j'ai eu une régularisation de 5 euro, avec juste un sms en explication, mais ma box ne marchait toujours pas ! J'ai continue d'appeler les services techniques, mais sans suite, pour au final que je demande la résiliation et qui m'est facturé, même si c'est le service client qui est en tord. Donc 50 euros de frais d'inscription, plus les 16 euros par mois, et les 50 euros de frais de résiliation, ça fait cher pour avoir une box sans internet. Bref, j'ai constaté que les avis sur les plateformes et les réseaux sociaux sont catastrophique, ce n'était donc pas étonnant de leur part.;1
2155;08/12/2020;"Le forfait évolue on vous facture 30 % de plus au prétexte de vous coller qq gigas de plus dont on se fiche royalement. Si vous n'êtes pas d'accord vous n'avez qu'à résilier. Les conseillés sont aimables comme des truites en pleine digestion et se contentent du niveau intellectuel d'une limule. Société abonnée à ce genre de pratiques ""borderline"" qui a pourtant failli disparaitre il fut un temps pour ces mêmes raisons. Mais quand on est limité.... Du coup ils me grattent 3 euros, je résilie et en perdent 120, des génies en pleine crise neuronale ^^";1
2156;08/12/2020;"RED by SFR change le contrat sans votre consentement ! J'avais un contrat avec 30 giga d'internet... qui me suffit amplement. Du jour au lendemain, on reçoit un mail nous annonçant qu'il y aura une augmentation de 10 giga dans mon forfait pour une AUGMENTATION DE 60 %. En me disant soit on accepte ou soit on part...

J'avais souscrit il y a quelque année à un forfait qui stipulait que mon contrat serait à vie !

Il y a tromperie... c'est incroyable d'avoir des pratiques semblables de nos jours. On est a la limite du raquette... car je n'ai pas besoin des 10 giga supplémentaire et je vois mon abonnement augmenté de plus de 60 %.";1
2157;08/12/2020;"Si je pouvais leur mettre 0 étoiles je le ferai ! Je mettrai même un -10. Mon offre a évolué et donc le tarif a augmenté ce que je peux comprendre mais je n’ai pas été prévenu, aucun mail, aucun sms rien. Je les contacte depuis l’appli pour savoir à quoi est dû ce changement, on me répond juste qu’ils ont évolué et lorsque je dis que j’aurais aimé avoir été avertie de cette augmentation, la conseillère « Murielle » coupe court à la conversion je cite « Comme explique il n’est pas possible de refuser votre nouvelle offre. Vous ayant communiqué toutes les informations à ce sujet, je vais devoir mettre fin à cette conversation. »

Service client bidon de chez bidon, conseiller désagréable ! J’attends juste de trouver une meilleure offre et je pars de chez eux pour ne plus y revenir !";1
2158;08/12/2020;Arnaque totale, tout allait bien jusqu’à ce que mon forfait passe de 10€ à 13€ sans rien demander. Fuyez !;1
2159;08/12/2020;"Mon forfait est passé de 5 à 8€ sans mon accord et sans possibilité de modification!! Soit disant plus de Go, mais j'en ai pas besoin!
Grosse arnaque Red SFr!!!!";1
2160;08/12/2020;"Evolution du forfait téléphone mobil.
J'ai un forfait mensuel à 10€. Je constate, ce jour, un nouveau forfait mensuel à 13€. J'ai contacté RED BY SFR qui m'indique avoir fait évoluer leur forfait, de 40Go je passe à 60Go. Je leur explique que je n'ai pas besoin de 60Go. On me répond que je n'ai pas le choix, c'est ainsi et point barre. Si quelqu'un peut me répondre à la question suivante : RED peut il imposer, sans accord de notre part, un nouveau forfait avec une nouvelle tarification ?. Merci pour vos retours.";1
2161;08/12/2020;"Je ne recommande pas cet opérateur, il y a toujours des frais qui s'ajoute au fil de l'eau. La qualité du réseau et de l'internet est très médiocre et faible.
Pas de contrôle sur les appels, facture toujours variable.
Support client insuffisant pas de solution pour mes problèmes et surtout pas de bureaux physiques et personne qui répond au téléphone ... JE CHANGE D’OPÉRATEUR.";1
2162;07/12/2020;"Sfr ne respecte pas ses engagements. Il faut que tous les abonnés interpellent la direction de la concurrence.
Je n’ai pas besoin de 50 go et je souhaite conserver l’abonnement souscrit à 10 € par mois .La méthode est inacceptable et ne respecte pas le droit";1
2163;07/12/2020;"On me propose un forfait 30 Gigas à 10 euros dont j'en utilise 5 (c'est mon affaire).
Le gentille fournisseur me colle d'office un forfait 50 gigas à 13 euros (bonne affaire pour eux).
3 euros x 12 mois x nombre de victimes de ce vol ""légal"" , cela engraisse sfr et fait fuir leurs clients";1
2164;07/12/2020;Augmentation de tarif obligatoire scandaleuse;1
2165;07/12/2020;"Je n'avais jamais eu de soucis jusqu'à maintenant avec Redby ça fait 5 ans que j'y suis avec deux abonnements mobiles.

Cependant, le mois dernier on m'annonce une hausse de 3€ par forfait par mois sans nous laisser le choix. Soit 72€ l'année pour mes deux forfaits. On nous avait déjà proposé une hausse auquelle on avait refusé mais là on nous laisse pas le choix.

Vous qui étiez jusque là un des moins cher du marché cela équivaut à un abonnement lambda chez un autre opérateur désormais.

Donc au revoir redby et on va chez la concurrence.";3
2166;07/12/2020;Red c'est Robin des bois à l'envers il vole a ses petits abonnés pour donner a ses riches actionnaires de sfr/red !!!!;1
2167;07/12/2020;Augmentation du forfait de plus de 60% alors que c'était censé être un forfait à vie. Ne répondent pas aux mails, je quitte cet opérateur pour le principe quitte à payer plus;1
2168;07/12/2020;Mon forfait à vie à 10€/mois se transforme en 13€ dès le mois prochain, en m'offrant un supplément de gigas dont je n'ai pas besoin. En effet, je ne consomme que 1 ou 2 gigas sur les 30 possibles. Bien sur, impossible d'avoir un conseiller et de plus, ils ont bien verrouillé leur affaire car c'est légal. DONC JE PARS pour un autre opérateur qui se veut aussi, voire plus compétitif pour le même prix. Forfait La Poste ou Prixtel. Je vais aussi résilier mon forfait SFR Box et le faire savoir.;1
2169;07/12/2020;"Offre mobile 4G 100Go à 14€/mois

Offre souscrit pour du partage de connexion via un routeur 4G en attendant la fibre dans ma commune.

SIM reçue dans un délai correct.
Insérée dans mon routeur 4G, tout a fonctionné pendant 2 jours.
Après la portabilité de mon numéro, plus de connexion au réseau SFR, ou par intermittence mais jamais d'accès internet. Aucun réglages modifié, et tests effectués avec 2 SIM différentes.
Les 2 SIM fonctionnent très bien dans des smartphones et une SIM d'un autre opérateur dans mon routeur 4G fonctionne très bien.
Après 10 jours de contacts avec le SAV, j'ai résilié car aucune solution n'a été trouvé et j'ai besoin de ma connexion pour mon travail. Dommage car la couverture était bonne mais la prise en charge des problèmes n'est juste pas à la hauteur !!

2 raisons supposées :
- soit je n'ai pas eu de chance avec le déploiement de fonctionnalités (IPV6) pile à ce moment là
- soit, mon routeur 4G a été banni du réseau pour une raison obscure (forcer le client à s'orienter vers une offre 4G de l'opérateur par exemple). Travaillant dans l'informatique, je sais que c'est faisable de façon automatisée...
Il faut croire que j'ai échoué au test de patience imposé :)

A une prochaine, Red... ou pas !";2
2170;06/12/2020;"Quel offre j'avais : Box Fibre Red by SFR, 22€/mois à vie.

Je vais commencer par les points positifs :
- Une fibre plus puissante que les offres chez les autres opérateurs pour un prix inférieur.
- Aucun souci de débit entrant ou sortant, pas de panne à signaler.

Bon, c'était rapide, maintenant passons aux points négatifs :
- Délai d'intervention pour installer la fibre trèèèès long. 5 semaines me concernant, et j'ai eu de la chance que le technicien ne décale pas la date plus tard.
- Pas de clé 4G en attendant l'installation de la box.
- Service client complètement à la rue : J'ai réalisé un transfert de contrat suite à mon déménagement, afin que le locataire reprenant mon bail bénéficie de mon offre fibre. 2 mois de délai pour que le technicien ne passe, pour finalement ouvrir une nouvelle ligne ; résultat, ma facturation continue en plus de facturer le nouveau locataire sur la même offre (sic) ! Après plusieurs mois à contacter et expliquer ma situation au service client, à me faire faire tourner en bourrique entre les différents services, on me dit qu'il faut que je paie les frais de résiliation et que je peux m'asseoir sur les mois dont j'ai été prélevé (5 mois !!) alors que j'avais quitté mon logement en juillet.
C'est absolument aberrant un tel niveau d'incompétence.

Aujourd'hui j'ai enfin pu résilier sans avoir a payer les frais de résiliation de 49€, mais je ne serai remboursé que de 44€ (2 mois de service) au lieu de 110€ (5 mois), quelle fleur de leur part !! Un service client complètement castré et qui ne peut même pas permettre au client de récupérer ce qui lui a été injustement prélevé !!

Cerise sur le gâteau :
Lors de la sortie du Google Pixel 5, j'ai pu le précommander chez Red by SFR. J'ai bien eu confirmation et ai même réalisé une autorisation de paiement afin qu'ils puissent prélever la somme dûe le jour J... J'étais impatient, car ce téléphone c'était un vrai cadeau que je me faisais, et en plus j'allais pouvoir profiter d'une offre spéciale avec un casque audio Bose offert ! Et là, c'est la surprise du chef : Le jour de la sortie du téléphone, rien. Le lendemain ? Rien... Je demande au service client ce qu'il se passe, sachant que la somme avait bien été prélevée de mon compte... ""Nous sommes désolés mais nous sommes en rupture de stock, nous devons annuler votre commande"" Ahahaha quelle bonne blague !.. Qui n'en n'était pas une ! Magnifique, Red by SFR n'honore pas les précommandes et laisse un exemplaire du téléphone précommandé dans la nature ! C'est littéralement de l'incompétence à ce niveau, et des excuses par mail sont les seuls mots que j'ai eu, aucun acte ou quoique ce soit !

En bref :
Sans rire, la fibre Red by SFR c'est bien, elle est vraiment pas mal, mais pour le service client, la communication, la considération et la clarté, passez votre chemin, ce ne sont pas chez eux que vous allez trouver tout ça !";2
2171;06/12/2020;Dommage que l'on ne puisse pas noter encore plus bas. Client RED SFR depuis de nombreuses années, je subie aussi cette augmentation forcée de 3€ et trouve cette façon de procéder LAMENTABLE ! Ils mériteraient que tout le monde résilie. Même s'ils restent bien placés, je vais jeté ce forfait et surtout ne plus donner d'argent à cette société qui pour quelques euros, ne tient pas compte de la fidélité de ses clients. Honteux...;1
2172;06/12/2020;"Comment arnaquer subtilement? En proposant une offre alléchante mais floue, en renseignant très mal les acheteurs potentiels sur le""chat"" (unique moyen de correspondre avec le service clientèle), en affirmant comprendre le client lésé mais en se déclarant impuissant devant l'erreur irréparable commise par celui-ci (j'ai ""commandé un mobile"" et non ""changé de mobile"" alors que je suis cliente RED)...et la pauvre étudiante que je suis se retrouve avec un Iphone payé 100 € plus cher que prévu!!! Tu parles d'une offre de Noël!!! Certains clients floués ont manifestement obtenu gain de cause. Alors,ne laissons pas tomber, insistons, profitons de recours juridiques.. Marre de se faire détrousser.";1
2173;05/12/2020;"j'ai commandé le dernier IPHONE pour mon fils, red by sfr proposant une remise de 100 euros.
Après avoir commandé ce portable, je n'ai pas pu bénéficier de cette remise.
Il m'a été répondu que j'avais cliqué sur ""commandé un mobile"" au lieu de cliquer sur ""changer de mobile"". Rien n'indiqué cette subtilité!!!!!
Le service client n'a rien voulu savoir.Je suis très mécontent!!!!et je pense pour ça change d'opérateur!!!tant pis pour eux";1
2174;05/12/2020;Un opérateur injoignable.;1
2175;05/12/2020;"Points forts :
- globalement joignables et agréables au sav
- service fonctionnel
- appli de suivi assez complète

Points faibles :
- pas d'offres communes box + tel même en demandant
- montée de prix des forfaits soi-disant ""à vie"" pour des Go que personne ne demande (solution : résilier :) )
- fibre qui saute parfois sans raison";2
2176;05/12/2020;"RED by SFR vient d'augmenter le prix de mon forfait de 60% avec une option obligatoire dont je n'ai pas besoin. Une pratique semble-t-il légale, mais dans un contexte ou il est important de disposer de la confiance de ses clients, c'est raté!
Je vais donc résilier tous mes contrats, et mettre mon énergie à informer de la malhonnêté de cet opérateur.";1
2177;05/12/2020;"Arnaque chez RED
Le service ""résiliation""SFR nous a dit qu'il est possible de ne pas subir l'aumentation de 3 € en contactant par chat le service commercial de Red...
Pour Red, c'est carrément impossible !!
Je vais m'empresser de rechercher un autre opérateur... RED et SFR : pas sérieux....voir Mag UFC que choisir de décembre....
Un client mécontent !";1
2178;04/12/2020;"suite à une augmentation de 3 euros de mes 2 forfaits mobile sfr, je résilie ces forfaits car me donner 30 gigas alors que je consomme moins de 5 gigas par mois et me faire croire à un cadeau, il y a plus fin en matière de publicité.
Pour tout dire pour 5 euros, je me contentais d'un forfait plus que médiocre, souvent aux fraises mais pour 8 euros bye bye sfr, la qualité n'étant pas là, je n'ai pas demandé de réduction mais ne suis pas prêt à tolérer une augmentation.";2
2179;04/12/2020;"Commande passe via une offre showroom.com
Commande validée et numéro de commande attribué. 4 jours plus tard je reçois un mail me disant que la commande est ANNULÉE !
J’appelle le service et on me dit que la raison n’ai pas visible et que je dois repasser une commande. Je demande à repasser cette commande (forfait + iPhone 8) et là, la magie opère : je ne peut pas repasser cette commande, le service ne peut que suivre la commande !! En clair, on se moque de nous et des incompétents au téléphone";1
2180;04/12/2020;Qualité médiocre, service client inexistant, mauvaise reception fréquente et pour finir vente forcé en augmentant le forfait internet et son tarif sans possibilité de refuser avant la mise en plac;1
2181;04/12/2020;"bonjour à tous, nous sommes clients avec mon épouse chez SFR depuis plus de 25 ans, nous avons reçus comme tous les clients un mail nous disant que nous allions être augmentés de 3 € alors que nous avons soi disant un forfait à vie, qu'est ce que cela veut dire à vie, apparemment pas la même chose pour cet opérateur escroc. La cerise sur le gâteau c'est que c'est légal, un comble, alors pour punir ces bandits, faites comme moi, résiliez tout simplement, fuyez ces arnaqueurs totalement injoignables qui ont bien verrouillé tout leur site, il y a d'autres offres tout aussi intéressantes. Ci joint le mail que je leur ai envoyé, mais bien sur il n'a jamais été publié, ça s'appelle la liberté d'expression.

""Bonjour,

Je croyais que nous avions avec mon épouse un forfait ""A VIE"" de 10 €, nous n'avons avec SFR apparemment pas le même sens du mot "" A VIE"" je vois que comme d'habitude vous ne reculez devant rien pour arnaquer les consommateurs, alors comme je n'accepte pas vos méthodes de mafieux, je vais dans les jours qui viennent résilier nos deux contrats, le mien et celui de mon épouse que nous avons chez vous depuis au moins 25 ans car c'est le seul moyen de refuser cette offre forcée, quitte à payer plus cher ailleurs, je n'ai plus envie de rester dans votre groupe aux méthodes plus que douteuses.

Bien sur j'imagine que ce message sera ""édulcoré"" par vos services ou tout simplement pas édité, je verrai bien si vous êtes aussi transparent que vous voulez le faire croire. bien sur comme bon nombre de clients déçus par vous je ne m'empêcherai pas de diffuser sur les réseaux sociaux.""";1
2182;04/12/2020;Des arnaqueurs, je n'ai pas hésité à aller chez leur concurrent. Sfr plus jamais.;1
2183;04/12/2020;"Prix supers mais c'est que désillusion
1 an fidélité=facture triplée et 0 explication
Service client pourri, raccroche au nez
Résiliation de contrat";2
2184;03/12/2020;Bonjour, et oui SFR augmente ses tarifs avec un discours de forfaits à vie, mes forfaits 5 euros passent à 8 euros mais je n'ai pas besoin de 20 go en plus. Si un opérateur avait la bonne idée de sortir un forfait 5€ avec 10 Go, je partirais de SFR pour l'instant je garde mais serais vigilant. En attendant mon forfait 10 euros (qui devait passer a 13 euros) à migrer à la concurrence du coup par mois ils encaisserons 16 euros et pas 20 euros. Et oui en vouloir plus , vous en aurait moins !;1
2185;03/12/2020;"Bjr,
comme beaucoup de clients mécontents de Red by SFR + 3 euros, je change d'opérateur. Data supplémentaire que je n'ai pas besoin, méthode limite, offre imposée, communication 0... c'est LAMENTABLE !";1
2186;03/12/2020;"Profitez d'une augmentation de 3€ avec le code promo:
VA TE FAIRE........
Offre valable "" À VIE"" même sans le code,jusqu'à la prochaine augmentation.
C'est clair,c'est RED.";1
2187;03/12/2020;"Comme beaucoup très déçu de la manière dont red s'y prend pour augmenter son forfait de 3 €.
Question de principe pas d'argent!,
je reçois il a un mois un mail m'annonçant en titre une amélioration de mon offre (60 go au lieu de 40go) ce dont je me moque consommant moins de 1 go par mois. Hier je regarde plus précisément le contenu du message et découvre que ça s'assortit d'une augmentation de tarif de 30%. Je vais voir sur leur site je tombe au passage sur des pages publicitaires vantant des forfaits qui chez eux contrairement à la concurrence ne sont pas ""multipliés par 2"". J'accède au service de contact client. Je découvre un pauvre gars qui se plaignait un peu vivement de cette augmentation et se fait laminer par le conseiller. ""Ce n'est pas négociable, vous avez le droit de nous quitter, la résiliation est gratuite pendant 4 mois..."". Quel monde!";1
2188;03/12/2020;Nous avons 3 forfaits Red By SFR à 10,00€, nous venons de recevoir un message nous informant que nos forfaits vont augmenter de 3,00€ pour 20GO de plus mais nous ne sommes pas intéressés, mais nous n'avons pas le choix, l'augmentation est obligatoire, alors BYE BYE Red by SFR, nous changeons d'opérateur.;1
2189;03/12/2020;Je suis chez eux a la base pour avoir un petit forfait.. soidisant a vie 5e .. 7e 10e ..13e alors que je demande rien ta pas le choix c'est comme ca a fuir ! Zero geste commercial tant qu'à faire ..;1
2190;03/12/2020;"MEFIER VOUS DES PRIX ATTRACTIF
Si tout ce passe bien tant mieux mais si vous avez un soucis, le service client c'est 0

1) Forfait téléphonique :J'ai un forfait chez Red SFR qui jusqu à présent me convenait très bien 10€ par mois pour appels SMS MMS illimités et 30 Go internet (il sont passé à 13€/mois en disant qu'il passait à 50 Go on ne peut pas refuser) ALORS QUE CETAIT GARANTI SANS AUGMENTATION DE TARIF : aucune morale

2) BOX j'ai voulu commander une box 16€ par mois pour l’ADSL. Première commande le 7 novembre 2020 tout se passe bien par téléphone et puis une semaine plus tard, je n'ai rien reçu et je n'ai toujours pas de mail comme quoi ma commande a été expédiée. Quand je vais dans suivre ma commande ça me met que la commande et en cours de préparation chez le logisticien. Je décide de contacter le service client je dois passer par Facebook je me retrouve à discuter avec un robot. Ensuite un conseiller incompétent reprends la conversation il m'a informé que ma commande a été annulée car il y a déjà une ligne d'ouverte dans mon logement. Je lui dis que ce n'est pas possible car je viens d'emménager et que j'ai commandé une ligne car je n'en avais pas. Le conseiller me répond qu'il ne peut rien faire pour moi et qu'il faut que je renouvelle ma commande. Je demande donc à avoir le service téléphonique ils me disent que c'est peut-être l'ancien résident qui n'a pas résilié j'ai vérifié l'ancien résident avait bien résilié sa ligne. Avec tout ça j'ai donc renouvelé ma commande le 20 novembre et le 18 décembre toujours pas de mail comme quoi ma commande a été expédiée toujours rien et quand je vais dans suivre ma commande là quand on est en cours de préparation c'est le logisticien.

Quand je contact le service sur fb le robot me dit qu'il ne reconnait pas mon téléphone et le conseiller me dit que c'est une ligne SFR ou alors il me dit d'appeler le 0801 82 00 36 sauf qu'on tombe sur une boite vocale qui nous dit de sairsir notre numéro puis elle dit ne pas comprendre et elle raccroche.

Après avoir contacter une enième fois le service fb, une conseillere vient de m'apprendre que ma commande est annulé (on est le 31/12) or je n'ai pas reçu de mail et quand je vais sur suivre ma commande ça met ""votre commande est en cours de préparation chez notre logisticien"". Et la conseillère a juste dit ""je suis navré de votre situation"" LOL

Deux commandes annulées sans me prévenir un mois et demi de perdus à courir après les conseillers...
A FUIR";1
2191;03/12/2020;"Mon forfait a été augmenté de 3€/mois. Il n'est pas possible de refuser cette offre comme me l'indique mon conseiller via l'application avant de ne plus répondre à mes questions. Plus de réponse quand je demande de résilier... C'est scandaleux, on peut se demander comment ces pratiques sont légales en France.
J'ai réussi à résilier en les contactant par Messenger (Facebook), heureusement que j'avais l'application.
Une honte...";1
2192;02/12/2020;"Bonjour
Pas d’accord avec l’ augmentation de 3 euros supplémentaires sur le forfait Téléphone, je n’ ai pas besoin d’autant de giga.
Pour la fibre, abonné depuis deux mois coupures répétés du signal, cela devient pénible. Je regrette d’ avoir changé d’ opérateur.
Je songe à résilier pour retrouver un peu de sérénité.";1
